platform,region,currency,price,plan_type,scraped_at
Shahid,Uganda,,,SPORTS | GoBX,2026-04-03 03:18:27
Shahid,Uganda,,,Ultimate,2026-04-03 03:18:27
Shahid,Uganda,,,VIP,2026-04-03 03:18:27
Shahid,Uganda,,,Sports,2026-04-03 03:18:27
Shahid,Uganda,,,Mobile,2026-04-03 03:18:27
Shahid,Uganda,,,Free,2026-04-03 03:18:27
Netflix,Uganda,$,9.99,Premium,2026-04-03 03:18:30
Netflix,Uganda,$,7.99,Standard,2026-04-03 03:18:30
Netflix,Uganda,$,3.99,Basic,2026-04-03 03:18:30
Spotify,Tanzania,,,Individual,2026-04-03 03:18:25
Spotify,Tanzania,,,Student,2026-04-03 03:18:25
Spotify,Tanzania,,,Duo,2026-04-03 03:18:25
Spotify,Tanzania,,,Family,2026-04-03 03:18:25
Apple TV+,Tanzania,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:26
Shahid,Tanzania,,,VIP | BigTime,2026-04-03 03:18:28
Shahid,Tanzania,,,VIP Mobile,2026-04-03 03:18:28
Shahid,Tanzania,,,VIP | Sports,2026-04-03 03:18:28
Shahid,Tanzania,,,Ultimate | GoBX,2026-04-03 03:18:28
Shahid,Tanzania,,,SPORTS | GoBX,2026-04-03 03:18:28
Shahid,Tanzania,,,Ultimate,2026-04-03 03:18:28
Shahid,Tanzania,,,VIP,2026-04-03 03:18:28
Shahid,Tanzania,,,Sports,2026-04-03 03:18:28
Shahid,Tanzania,,,Mobile,2026-04-03 03:18:28
Shahid,Tanzania,,,Free,2026-04-03 03:18:28
Netflix,Tanzania,$,9.99,Premium,2026-04-03 03:18:30
Netflix,Tanzania,$,7.99,Standard,2026-04-03 03:18:30
Netflix,Tanzania,$,3.99,Basic,2026-04-03 03:18:30
Apple TV+,Botswana,US$,6.99,Apple TV+ Monthly,2026-04-03 03:18:26
Shahid,Botswana,,,VIP | BigTime,2026-04-03 03:18:28
Shahid,Botswana,,,VIP Mobile,2026-04-03 03:18:28
Shahid,Botswana,,,VIP | Sports,2026-04-03 03:18:28
Shahid,Botswana,,,Ultimate | GoBX,2026-04-03 03:18:28
Shahid,Botswana,,,SPORTS | GoBX,2026-04-03 03:18:28
Shahid,Botswana,,,Ultimate,2026-04-03 03:18:28
Shahid,Botswana,,,VIP,2026-04-03 03:18:28
Shahid,Botswana,,,Sports,2026-04-03 03:18:28
Shahid,Botswana,,,Mobile,2026-04-03 03:18:28
Shahid,Botswana,,,Free,2026-04-03 03:18:28
Netflix,Botswana,$,9.99,Premium,2026-04-03 03:18:30
Netflix,Botswana,$,7.99,Standard,2026-04-03 03:18:30
Netflix,Botswana,$,3.99,Basic,2026-04-03 03:18:30
Apple TV+,Zambia,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:26
Shahid,Zambia,,,VIP | BigTime,2026-04-03 03:18:28
Shahid,Zambia,,,VIP Mobile,2026-04-03 03:18:28
Shahid,Zambia,,,VIP | Sports,2026-04-03 03:18:28
Shahid,Zambia,,,Ultimate | GoBX,2026-04-03 03:18:28
Shahid,Zambia,,,SPORTS | GoBX,2026-04-03 03:18:28
Shahid,Zambia,,,Ultimate,2026-04-03 03:18:28
Shahid,Zambia,,,VIP,2026-04-03 03:18:28
Shahid,Zambia,,,Sports,2026-04-03 03:18:28
Shahid,Zambia,,,Mobile,2026-04-03 03:18:28
Shahid,Zambia,,,Free,2026-04-03 03:18:28
Netflix,Zambia,$,9.99,Premium,2026-04-03 03:18:30
Netflix,Zambia,$,7.99,Standard,2026-04-03 03:18:30
Netflix,Zambia,$,3.99,Basic,2026-04-03 03:18:30
Spotify,Namibia,US$,0,Individual,2026-04-03 03:18:25
Spotify,Namibia,US$,0,Student,2026-04-03 03:18:25
Spotify,Namibia,US$,4.49,Duo,2026-04-03 03:18:25
Spotify,Namibia,US$,5.79,Family,2026-04-03 03:18:25
Apple TV+,Namibia,US$,6.99,Apple TV+ Monthly,2026-04-03 03:18:26
Shahid,Namibia,,,VIP | BigTime,2026-04-03 03:18:28
Shahid,Namibia,,,VIP Mobile,2026-04-03 03:18:28
Shahid,Namibia,,,VIP | Sports,2026-04-03 03:18:28
Shahid,Namibia,,,Ultimate | GoBX,2026-04-03 03:18:28
Shahid,Namibia,,,SPORTS | GoBX,2026-04-03 03:18:28
Shahid,Namibia,,,Ultimate,2026-04-03 03:18:28
Shahid,Namibia,,,VIP,2026-04-03 03:18:28
Shahid,Namibia,,,Sports,2026-04-03 03:18:28
Shahid,Namibia,,,Mobile,2026-04-03 03:18:28
Shahid,Namibia,,,Free,2026-04-03 03:18:28
Netflix,Namibia,$,9.99,Premium,2026-04-03 03:18:30
Netflix,Namibia,$,7.99,Standard,2026-04-03 03:18:30
Netflix,Namibia,$,3.99,Basic,2026-04-03 03:18:30
Apple TV+,Rwanda,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:27
Shahid,Rwanda,,,VIP | BigTime,2026-04-03 03:18:29
Shahid,Rwanda,,,VIP Mobile,2026-04-03 03:18:29
Shahid,Rwanda,,,VIP | Sports,2026-04-03 03:18:29
Shahid,Rwanda,,,Ultimate | GoBX,2026-04-03 03:18:29
Shahid,Rwanda,,,SPORTS | GoBX,2026-04-03 03:18:29
Shahid,Rwanda,,,Ultimate,2026-04-03 03:18:29
Shahid,Rwanda,,,VIP,2026-04-03 03:18:29
Shahid,Rwanda,,,Sports,2026-04-03 03:18:29
Shahid,Rwanda,,,Mobile,2026-04-03 03:18:29
Shahid,Rwanda,,,Free,2026-04-03 03:18:29
Netflix,Rwanda,$,9.99,Premium,2026-04-03 03:18:31
Netflix,Rwanda,$,7.99,Standard,2026-04-03 03:18:31
Netflix,Rwanda,$,3.99,Basic,2026-04-03 03:18:31
Spotify,Ethiopia,US$,0,Individual,2026-04-03 03:18:26
Spotify,Ethiopia,US$,0,Student,2026-04-03 03:18:26
Spotify,Ethiopia,US$,4.49,Duo,2026-04-03 03:18:26
Spotify,Ethiopia,US$,5.79,Family,2026-04-03 03:18:26
Apple TV+,Ethiopia,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:28
Shahid,Ethiopia,,,VIP | BigTime,2026-04-03 03:18:29
Shahid,Ethiopia,,,VIP Mobile,2026-04-03 03:18:29
Shahid,Ethiopia,,,VIP | Sports,2026-04-03 03:18:29
Shahid,Ethiopia,,,Ultimate | GoBX,2026-04-03 03:18:29
Shahid,Ethiopia,,,SPORTS | GoBX,2026-04-03 03:18:29
Shahid,Ethiopia,,,Ultimate,2026-04-03 03:18:29
Shahid,Ethiopia,,,VIP,2026-04-03 03:18:29
Shahid,Ethiopia,,,Sports,2026-04-03 03:18:29
Shahid,Ethiopia,,,Mobile,2026-04-03 03:18:29
Shahid,Ethiopia,,,Free,2026-04-03 03:18:29
Netflix,Ethiopia,$,9.99,Premium,2026-04-03 03:18:31
Netflix,Ethiopia,$,7.99,Standard,2026-04-03 03:18:31
Netflix,Ethiopia,$,3.99,Basic,2026-04-03 03:18:31
Spotify,Mozambique,US$,0,Individual,2026-04-03 03:18:27
Spotify,Mozambique,US$,0,Student,2026-04-03 03:18:27
Spotify,Mozambique,US$,4.49,Duo,2026-04-03 03:18:27
Spotify,Mozambique,US$,5.79,Family,2026-04-03 03:18:27
Apple TV+,Mozambique,US$,"6,99",Apple TV+ Monthly,2026-04-03 03:18:28
Shahid,Mozambique,,,VIP | BigTime,2026-04-03 03:18:29
Shahid,Mozambique,,,VIP Mobile,2026-04-03 03:18:29
Shahid,Mozambique,,,VIP | Sports,2026-04-03 03:18:29
Shahid,Mozambique,,,Ultimate | GoBX,2026-04-03 03:18:29
Shahid,Mozambique,,,SPORTS | GoBX,2026-04-03 03:18:29
Shahid,Mozambique,,,Ultimate,2026-04-03 03:18:29
Shahid,Mozambique,,,VIP,2026-04-03 03:18:29
Shahid,Mozambique,,,Sports,2026-04-03 03:18:29
Shahid,Mozambique,,,Mobile,2026-04-03 03:18:29
Shahid,Mozambique,,,Free,2026-04-03 03:18:29
Netflix,Mozambique,$,9.99,Premium,2026-04-03 03:18:31
Netflix,Mozambique,$,7.99,Standard,2026-04-03 03:18:31
Netflix,Mozambique,$,3.99,Basic,2026-04-03 03:18:31
Spotify,Senegal,US$,0,Individual,2026-04-03 03:18:27
Spotify,Senegal,US$,0,Student,2026-04-03 03:18:27
Spotify,Senegal,US$,4.49,Duo,2026-04-03 03:18:27
Spotify,Senegal,US$,5.79,Family,2026-04-03 03:18:27
Apple TV+,Senegal,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:28
Shahid,Senegal,,,VIP | BigTime,2026-04-03 03:18:30
Shahid,Senegal,,,VIP Mobile,2026-04-03 03:18:30
Shahid,Senegal,,,VIP | Sports,2026-04-03 03:18:30
Shahid,Senegal,,,Ultimate | GoBX,2026-04-03 03:18:30
Shahid,Senegal,,,SPORTS | GoBX,2026-04-03 03:18:30
Shahid,Senegal,,,Ultimate,2026-04-03 03:18:30
Shahid,Senegal,,,VIP,2026-04-03 03:18:30
Shahid,Senegal,,,Sports,2026-04-03 03:18:30
Shahid,Senegal,,,Mobile,2026-04-03 03:18:30
Shahid,Senegal,,,Free,2026-04-03 03:18:30
Netflix,Senegal,$,9.99,Premium,2026-04-03 03:18:31
Netflix,Senegal,$,7.99,Standard,2026-04-03 03:18:31
Netflix,Senegal,$,3.99,Basic,2026-04-03 03:18:31
Apple TV+,Mauritius,US$,6.99,Apple TV+ Monthly,2026-04-03 03:18:29
Shahid,Mauritius,,,VIP | BigTime,2026-04-03 03:18:30
Shahid,Mauritius,,,VIP Mobile,2026-04-03 03:18:30
Shahid,Mauritius,,,VIP | Sports,2026-04-03 03:18:30
Shahid,Mauritius,,,Ultimate | GoBX,2026-04-03 03:18:30
Shahid,Mauritius,,,SPORTS | GoBX,2026-04-03 03:18:30
Shahid,Mauritius,,,Ultimate,2026-04-03 03:18:30
Shahid,Mauritius,,,VIP,2026-04-03 03:18:30
Shahid,Mauritius,,,Sports,2026-04-03 03:18:30
Shahid,Mauritius,,,Mobile,2026-04-03 03:18:30
Shahid,Mauritius,,,Free,2026-04-03 03:18:30
Netflix,Mauritius,$,9.99,Premium,2026-04-03 03:18:31
Netflix,Mauritius,$,7.99,Standard,2026-04-03 03:18:31
Netflix,Mauritius,$,3.99,Basic,2026-04-03 03:18:31
Spotify,Angola,US$,0,Individual,2026-04-03 03:18:27
Spotify,Angola,US$,0,Student,2026-04-03 03:18:27
Spotify,Angola,US$,4.49,Duo,2026-04-03 03:18:27
Spotify,Angola,US$,5.79,Family,2026-04-03 03:18:27
Apple TV+,Angola,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:28
Shahid,Angola,,,VIP | BigTime,2026-04-03 03:18:30
Shahid,Angola,,,VIP Mobile,2026-04-03 03:18:30
Shahid,Angola,,,VIP | Sports,2026-04-03 03:18:30
Shahid,Angola,,,Ultimate | GoBX,2026-04-03 03:18:30
Shahid,Angola,,,SPORTS | GoBX,2026-04-03 03:18:30
Shahid,Angola,,,Ultimate,2026-04-03 03:18:30
Shahid,Angola,,,VIP,2026-04-03 03:18:30
Shahid,Angola,,,Sports,2026-04-03 03:18:30
Shahid,Angola,,,Mobile,2026-04-03 03:18:30
Shahid,Angola,,,Free,2026-04-03 03:18:30
Netflix,Angola,$,9.99,Premium,2026-04-03 03:18:31
Netflix,Angola,$,7.99,Standard,2026-04-03 03:18:31
Netflix,Angola,$,3.99,Basic,2026-04-03 03:18:31
Spotify,Madagascar,US$,0,Individual,2026-04-03 03:18:28
Spotify,Madagascar,US$,0,Student,2026-04-03 03:18:28
Spotify,Madagascar,US$,4.49,Duo,2026-04-03 03:18:28
Spotify,Madagascar,US$,5.79,Family,2026-04-03 03:18:28
Apple TV+,Madagascar,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:29
Shahid,Madagascar,,,VIP | BigTime,2026-04-03 03:18:30
Shahid,Madagascar,,,VIP Mobile,2026-04-03 03:18:30
Shahid,Madagascar,,,VIP | Sports,2026-04-03 03:18:30
Shahid,Madagascar,,,Ultimate | GoBX,2026-04-03 03:18:30
Shahid,Madagascar,,,SPORTS | GoBX,2026-04-03 03:18:30
Shahid,Madagascar,,,Ultimate,2026-04-03 03:18:30
Shahid,Madagascar,,,VIP,2026-04-03 03:18:30
Shahid,Madagascar,,,Sports,2026-04-03 03:18:30
Shahid,Madagascar,,,Mobile,2026-04-03 03:18:30
Shahid,Madagascar,,,Free,2026-04-03 03:18:30
Netflix,Madagascar,$,9.99,Premium,2026-04-03 03:18:31
Netflix,Madagascar,$,7.99,Standard,2026-04-03 03:18:31
Netflix,Madagascar,$,3.99,Basic,2026-04-03 03:18:31
Spotify,Seychelles,US$,0,Individual,2026-04-03 03:18:28
Spotify,Seychelles,US$,0,Student,2026-04-03 03:18:28
Spotify,Seychelles,US$,7.49,Duo,2026-04-03 03:18:28
Spotify,Seychelles,US$,9.49,Family,2026-04-03 03:18:28
Apple TV+,Seychelles,$,12.99,Apple TV+ Monthly,2026-04-03 03:18:30
Shahid,Seychelles,,,VIP | BigTime,2026-04-03 03:18:31
Shahid,Seychelles,,,VIP Mobile,2026-04-03 03:18:31
Shahid,Seychelles,,,VIP | Sports,2026-04-03 03:18:31
Shahid,Seychelles,,,Ultimate | GoBX,2026-04-03 03:18:31
Shahid,Seychelles,,,SPORTS | GoBX,2026-04-03 03:18:31
Shahid,Seychelles,,,Ultimate,2026-04-03 03:18:31
Shahid,Seychelles,,,VIP,2026-04-03 03:18:31
Shahid,Seychelles,,,Sports,2026-04-03 03:18:31
Shahid,Seychelles,,,Mobile,2026-04-03 03:18:31
Shahid,Seychelles,,,Free,2026-04-03 03:18:31
Netflix,Seychelles,$,9.99,Premium,2026-04-03 03:18:31
Netflix,Seychelles,$,7.99,Standard,2026-04-03 03:18:31
Netflix,Seychelles,$,3.99,Basic,2026-04-03 03:18:31
Spotify,Australia,$,0,Individual,2026-04-03 06:15:01
Spotify,Australia,$,0,Student,2026-04-03 06:15:01
Spotify,Australia,$,22.99,Duo,2026-04-03 06:15:01
Spotify,Australia,$,27.99,Family,2026-04-03 06:15:01
Apple TV+,Australia,$,15.99,Apple TV+ Monthly,2026-04-03 06:15:01
Shahid,Australia,,,VIP | BigTime,2026-04-03 06:15:03
Shahid,Australia,,,VIP Mobile,2026-04-03 06:15:03
Shahid,Australia,,,VIP | Sports,2026-04-03 06:15:03
Shahid,Australia,,,Ultimate | GoBX,2026-04-03 06:15:03
Shahid,Australia,,,SPORTS | GoBX,2026-04-03 06:15:03
Shahid,Australia,,,Ultimate,2026-04-03 06:15:03
Shahid,Australia,,,VIP,2026-04-03 06:15:03
Shahid,Australia,,,Sports,2026-04-03 06:15:03
Shahid,Australia,,,Mobile,2026-04-03 06:15:03
Shahid,Australia,,,Free,2026-04-03 06:15:03
Netflix,Australia,AU$,28.99,Premium,2026-04-03 06:15:06
Netflix,Australia,AU$,9.99,Standard with ads,2026-04-03 06:15:06
Netflix,Australia,AU$,20.99,Standard,2026-04-03 06:15:06
Spotify,Canada,$,0,Individual,2026-04-03 06:15:01
Spotify,Canada,$,0,Student,2026-04-03 06:15:01
Spotify,Canada,$,17.89,Duo,2026-04-03 06:15:01
Spotify,Canada,$,20.99,Family,2026-04-03 06:15:01
Apple TV+,Canada,$,14.99,Apple TV+ Monthly,2026-04-03 06:15:01
Shahid,Canada,,,VIP | BigTime,2026-04-03 06:15:03
Shahid,Canada,,,VIP Mobile,2026-04-03 06:15:03
Shahid,Canada,,,VIP | Sports,2026-04-03 06:15:03
Shahid,Canada,,,Ultimate | GoBX,2026-04-03 06:15:03
Shahid,Canada,,,SPORTS | GoBX,2026-04-03 06:15:03
Shahid,Canada,,,Ultimate,2026-04-03 06:15:03
Shahid,Canada,,,VIP,2026-04-03 06:15:03
Shahid,Canada,,,Sports,2026-04-03 06:15:03
Shahid,Canada,,,Mobile,2026-04-03 06:15:03
Shahid,Canada,,,Free,2026-04-03 06:15:03
Netflix,Canada,,23.99,Premium,2026-04-03 06:15:06
Netflix,Canada,,7.99,Standard with ads,2026-04-03 06:15:06
Netflix,Canada,,18.99,Standard,2026-04-03 06:15:06
Apple TV+,Algeria,$,12.99,Apple TV+ Monthly,2026-04-03 06:15:01
Shahid,Algeria,,,VIP | BigTime,2026-04-03 06:15:03
Shahid,Algeria,,,VIP Mobile,2026-04-03 06:15:03
Shahid,Algeria,,,VIP | Sports,2026-04-03 06:15:03
Shahid,Algeria,,,Ultimate | GoBX,2026-04-03 06:15:03
Shahid,Algeria,,,SPORTS | GoBX,2026-04-03 06:15:03
Shahid,Algeria,,,Ultimate,2026-04-03 06:15:03
Shahid,Algeria,,,VIP,2026-04-03 06:15:03
Shahid,Algeria,,,Sports,2026-04-03 06:15:03
Shahid,Algeria,,,Mobile,2026-04-03 06:15:03
Shahid,Algeria,,,Free,2026-04-03 06:15:03
Netflix,Algeria,$,9.99,Premium,2026-04-03 06:15:06
Netflix,Algeria,$,7.99,Standard,2026-04-03 06:15:06
Netflix,Algeria,$,3.99,Basic,2026-04-03 06:15:06
Spotify,New Zealand,$,0,Individual,2026-04-03 06:15:01
Spotify,New Zealand,$,0,Student,2026-04-03 06:15:01
Spotify,New Zealand,$,25.49,Duo,2026-04-03 06:15:01
Spotify,New Zealand,$,29.99,Family,2026-04-03 06:15:01
Apple TV+,New Zealand,$,17.99,Apple TV+ Monthly,2026-04-03 06:15:02
Shahid,New Zealand,,,VIP | BigTime,2026-04-03 06:15:03
Shahid,New Zealand,,,VIP Mobile,2026-04-03 06:15:03
Shahid,New Zealand,,,VIP | Sports,2026-04-03 06:15:03
Shahid,New Zealand,,,Ultimate | GoBX,2026-04-03 06:15:03
Shahid,New Zealand,,,SPORTS | GoBX,2026-04-03 06:15:03
Shahid,New Zealand,,,Ultimate,2026-04-03 06:15:03
Shahid,New Zealand,,,VIP,2026-04-03 06:15:03
Shahid,New Zealand,,,Sports,2026-04-03 06:15:03
Shahid,New Zealand,,,Mobile,2026-04-03 06:15:03
Shahid,New Zealand,,,Free,2026-04-03 06:15:03
Netflix,New Zealand,NZ$,33.99,Premium,2026-04-03 06:15:06
Netflix,New Zealand,NZ$,25.99,Standard,2026-04-03 06:15:06
Netflix,New Zealand,NZ$,17.99,Basic,2026-04-03 06:15:06
Apple TV+,Morocco,$,12.99,Apple TV+ Monthly,2026-04-03 06:15:01
Shahid,Morocco,,,VIP | BigTime,2026-04-03 06:15:03
Shahid,Morocco,,,VIP Mobile,2026-04-03 06:15:03
Shahid,Morocco,,,VIP | Sports,2026-04-03 06:15:03
Shahid,Morocco,,,Ultimate | GoBX,2026-04-03 06:15:03
Shahid,Morocco,,,SPORTS | GoBX,2026-04-03 06:15:03
Shahid,Morocco,,,Ultimate,2026-04-03 06:15:03
Shahid,Morocco,,,VIP,2026-04-03 06:15:03
Shahid,Morocco,,,Sports,2026-04-03 06:15:03
Shahid,Morocco,,,Mobile,2026-04-03 06:15:03
Shahid,Morocco,,,Free,2026-04-03 06:15:03
Netflix,Morocco,,95,Premium,2026-04-03 06:15:06
Netflix,Morocco,,65,Standard,2026-04-03 06:15:06
Netflix,Morocco,,35,Basic,2026-04-03 06:15:06
Apple TV+,Tunisia,$,12.99,Apple TV+ Monthly,2026-04-03 06:15:01
Shahid,Tunisia,,,VIP | BigTime,2026-04-03 06:15:03
Shahid,Tunisia,,,VIP Mobile,2026-04-03 06:15:03
Shahid,Tunisia,,,VIP | Sports,2026-04-03 06:15:03
Shahid,Tunisia,,,Ultimate | GoBX,2026-04-03 06:15:03
Shahid,Tunisia,,,SPORTS | GoBX,2026-04-03 06:15:03
Shahid,Tunisia,,,Ultimate,2026-04-03 06:15:03
Shahid,Tunisia,,,VIP,2026-04-03 06:15:03
Shahid,Tunisia,,,Sports,2026-04-03 06:15:03
Shahid,Tunisia,,,Mobile,2026-04-03 06:15:03
Shahid,Tunisia,,,Free,2026-04-03 06:15:03
Netflix,Tunisia,$,9.99,Premium,2026-04-03 06:15:06
Netflix,Tunisia,$,7.99,Standard,2026-04-03 06:15:06
Netflix,Tunisia,$,3.99,Basic,2026-04-03 06:15:06
Spotify,United States,$,0,Individual,2026-04-03 06:15:01
Spotify,United States,$,0,Student,2026-04-03 06:15:01
Spotify,United States,$,18.99,Duo,2026-04-03 06:15:01
Spotify,United States,$,21.99,Family,2026-04-03 06:15:01
Apple TV+,United States,$,12.99,Apple TV+ Monthly,2026-04-03 06:15:02
Shahid,United States,,,VIP | BigTime,2026-04-03 06:15:03
Shahid,United States,,,VIP Mobile,2026-04-03 06:15:03
Shahid,United States,,,VIP | Sports,2026-04-03 06:15:03
Shahid,United States,,,Ultimate | GoBX,2026-04-03 06:15:03
Shahid,United States,,,SPORTS | GoBX,2026-04-03 06:15:03
Shahid,United States,,,Ultimate,2026-04-03 06:15:03
Shahid,United States,,,VIP,2026-04-03 06:15:03
Shahid,United States,,,Sports,2026-04-03 06:15:03
Shahid,United States,,,Mobile,2026-04-03 06:15:03
Shahid,United States,,,Free,2026-04-03 06:15:03
Netflix,United States,$,26.99,Premium,2026-04-03 06:15:07
Netflix,United States,$,8.99,Standard with ads,2026-04-03 06:15:07
Netflix,United States,$,19.99,Standard,2026-04-03 06:15:07
Spotify,Egypt,EGP,0,Individual,2026-04-03 06:15:01
Spotify,Egypt,EGP,0,Student,2026-04-03 06:15:01
Spotify,Egypt,EGP,109,Duo,2026-04-03 06:15:01
Spotify,Egypt,EGP,139,Family,2026-04-03 06:15:01
Apple TV+,Egypt,EGP,119.99,Apple TV+ Monthly,2026-04-03 06:15:01
Shahid,Egypt,,,VIP | BigTime,2026-04-03 06:15:04
Shahid,Egypt,,,VIP Mobile,2026-04-03 06:15:04
Shahid,Egypt,,,VIP | Sports,2026-04-03 06:15:04
Shahid,Egypt,,,Ultimate | GoBX,2026-04-03 06:15:04
Shahid,Egypt,,,SPORTS | GoBX,2026-04-03 06:15:04
Shahid,Egypt,,,Ultimate,2026-04-03 06:15:04
Shahid,Egypt,,,VIP,2026-04-03 06:15:04
Shahid,Egypt,,,Sports,2026-04-03 06:15:04
Shahid,Egypt,,,Mobile,2026-04-03 06:15:04
Shahid,Egypt,,,Free,2026-04-03 06:15:04
Netflix,Egypt,,240,Premium,2026-04-03 06:15:07
Netflix,Egypt,,170,Standard,2026-04-03 06:15:07
Netflix,Egypt,,100,Basic,2026-04-03 06:15:07
Spotify,Kuwait,US$,0,Individual,2026-04-03 06:15:01
Spotify,Kuwait,US$,0,Student,2026-04-03 06:15:01
Spotify,Kuwait,US$,7.49,Duo,2026-04-03 06:15:01
Spotify,Kuwait,US$,9.49,Family,2026-04-03 06:15:01
Apple TV+,Kuwait,$,12.99,Apple TV+ Monthly,2026-04-03 06:15:02
Shahid,Kuwait,,,VIP | BigTime,2026-04-03 06:15:04
Shahid,Kuwait,,,VIP Mobile,2026-04-03 06:15:04
Shahid,Kuwait,,,VIP | Sports,2026-04-03 06:15:04
Shahid,Kuwait,,,Ultimate | GoBX,2026-04-03 06:15:04
Shahid,Kuwait,,,SPORTS | GoBX,2026-04-03 06:15:04
Shahid,Kuwait,,,Ultimate,2026-04-03 06:15:04
Shahid,Kuwait,,,VIP,2026-04-03 06:15:04
Shahid,Kuwait,,,Sports,2026-04-03 06:15:04
Shahid,Kuwait,,,Mobile,2026-04-03 06:15:04
Shahid,Kuwait,,,Free,2026-04-03 06:15:04
Netflix,Kuwait,$,17.99,Premium,2026-04-03 06:15:07
Netflix,Kuwait,$,11.99,Standard,2026-04-03 06:15:07
Netflix,Kuwait,$,8.99,Basic,2026-04-03 06:15:07
Spotify,United Kingdom,£,0,Individual,2026-04-03 06:15:01
Spotify,United Kingdom,£,0,Student,2026-04-03 06:15:01
Spotify,United Kingdom,£,17.99,Duo,2026-04-03 06:15:01
Spotify,United Kingdom,£,21.99,Family,2026-04-03 06:15:01
Apple TV+,United Kingdom,$,12.99,Apple TV+ Monthly,2026-04-03 06:15:02
Shahid,United Kingdom,,,VIP | BigTime,2026-04-03 06:15:04
Shahid,United Kingdom,,,VIP Mobile,2026-04-03 06:15:04
Shahid,United Kingdom,,,VIP | Sports,2026-04-03 06:15:04
Shahid,United Kingdom,,,Ultimate | GoBX,2026-04-03 06:15:04
Shahid,United Kingdom,,,SPORTS | GoBX,2026-04-03 06:15:04
Shahid,United Kingdom,,,Ultimate,2026-04-03 06:15:04
Shahid,United Kingdom,,,VIP,2026-04-03 06:15:04
Shahid,United Kingdom,,,Sports,2026-04-03 06:15:04
Shahid,United Kingdom,,,Mobile,2026-04-03 06:15:04
Shahid,United Kingdom,,,Free,2026-04-03 06:15:04
Netflix,United Kingdom,$,26.99,Premium,2026-04-03 06:15:07
Netflix,United Kingdom,$,8.99,Standard with ads,2026-04-03 06:15:07
Netflix,United Kingdom,$,19.99,Standard,2026-04-03 06:15:07
Spotify,Oman,US$,0,Individual,2026-04-03 06:15:01
Spotify,Oman,US$,0,Student,2026-04-03 06:15:01
Spotify,Oman,US$,7.49,Duo,2026-04-03 06:15:01
Spotify,Oman,US$,9.49,Family,2026-04-03 06:15:01
Apple TV+,Oman,US$,6.99,Apple TV+ Monthly,2026-04-03 06:15:02
Shahid,Oman,,,VIP | BigTime,2026-04-03 06:15:04
Shahid,Oman,,,VIP Mobile,2026-04-03 06:15:04
Shahid,Oman,,,VIP | Sports,2026-04-03 06:15:04
Shahid,Oman,,,Ultimate | GoBX,2026-04-03 06:15:04
Shahid,Oman,,,SPORTS | GoBX,2026-04-03 06:15:04
Shahid,Oman,,,Ultimate,2026-04-03 06:15:04
Shahid,Oman,,,VIP,2026-04-03 06:15:04
Shahid,Oman,,,Sports,2026-04-03 06:15:04
Shahid,Oman,,,Mobile,2026-04-03 06:15:04
Shahid,Oman,,,Free,2026-04-03 06:15:04
Netflix,Oman,$,15.79,Premium,2026-04-03 06:15:07
Netflix,Oman,$,10.49,Standard,2026-04-03 06:15:07
Netflix,Oman,$,8.39,Basic,2026-04-03 06:15:07
Spotify,Qatar,,,Individual,2026-04-03 06:15:01
Spotify,Qatar,,,Student,2026-04-03 06:15:01
Spotify,Qatar,,,Duo,2026-04-03 06:15:01
Spotify,Qatar,,,Family,2026-04-03 06:15:01
Shahid,Qatar,,,VIP | BigTime,2026-04-03 06:15:05
Shahid,Qatar,,,VIP Mobile,2026-04-03 06:15:05
Shahid,Qatar,,,VIP | Sports,2026-04-03 06:15:05
Shahid,Qatar,,,Ultimate | GoBX,2026-04-03 06:15:05
Shahid,Qatar,,,SPORTS | GoBX,2026-04-03 06:15:05
Shahid,Qatar,,,Ultimate,2026-04-03 06:15:05
Shahid,Qatar,,,VIP,2026-04-03 06:15:05
Shahid,Qatar,,,Sports,2026-04-03 06:15:05
Shahid,Qatar,,,Mobile,2026-04-03 06:15:05
Shahid,Qatar,,,Free,2026-04-03 06:15:05
Netflix,Qatar,$,17.99,Premium,2026-04-03 06:15:07
Netflix,Qatar,$,11.99,Standard,2026-04-03 06:15:07
Netflix,Qatar,$,8.99,Basic,2026-04-03 06:15:07
Apple TV+,Saudi Arabia,SAR,29.99,Apple TV+ Monthly,2026-04-03 06:15:02
Shahid,Saudi Arabia,,,VIP | BigTime,2026-04-03 06:15:04
Shahid,Saudi Arabia,,,VIP Mobile,2026-04-03 06:15:04
Shahid,Saudi Arabia,,,VIP | Sports,2026-04-03 06:15:04
Shahid,Saudi Arabia,,,Ultimate | GoBX,2026-04-03 06:15:04
Shahid,Saudi Arabia,,,SPORTS | GoBX,2026-04-03 06:15:04
Shahid,Saudi Arabia,,,Ultimate,2026-04-03 06:15:04
Shahid,Saudi Arabia,,,VIP,2026-04-03 06:15:04
Shahid,Saudi Arabia,,,Sports,2026-04-03 06:15:04
Shahid,Saudi Arabia,,,Mobile,2026-04-03 06:15:04
